SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,EXT_SOURCE_2,EXT_SOURCE_3,nan_EXT_SOURCE_1
382065,Cash loans,2,0,1,0,81000.0,135000.0,13963.5,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,49.446575342465756,6.652054794520548,0.7137702519314683,0.5884877883422673,0
183514,Cash loans,2,0,0,0,153000.0,675000.0,32472.0,675000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,54.73698630136986,,0.7476186293278091,,1
452648,Cash loans,1,0,0,0,180000.0,540360.0,14382.0,427500.0,Family,Commercial associate,Incomplete higher,Single / not married,House / apartment,23.734246575342464,1.673972602739726,0.5412540173909114,,0
427682,Cash loans,2,0,1,0,202500.0,382500.0,17959.5,382500.0,Unaccompanied,Working,Higher education,Married,House / apartment,47.276712328767125,2.2054794520547945,0.5736854266525517,0.2678689358444539,1
443825,Cash loans,2,0,0,1,90000.0,161730.0,9769.5,135000.0,Unaccompanied,Working,Higher education,Married,House / apartment,46.942465753424656,0.1589041095890411,0.3853946982720924,,0
224588,Cash loans,2,0,1,0,157500.0,755190.0,33394.5,675000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,51.66849315068493,23.84931506849315,0.6783824528112063,0.5028782772082183,1
239046,Cash loans,2,0,1,0,216000.0,1078200.0,31653.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,58.824657534246576,2.252054794520548,0.5493164246944258,0.524496446363472,1
228460,Cash loans,2,0,1,0,405000.0,508495.5,20025.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,62.68219178082192,,0.6800119747182055,0.087880699180133,0
200645,Cash loans,1,1,1,0,180000.0,536917.5,32103.0,463500.0,Family,State servant,Secondary / secondary special,Married,House / apartment,32.038356164383565,11.487671232876712,0.2995460273456314,0.5954562029091491,0
374098,Cash loans,2,0,1,1,193500.0,312768.0,24331.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,30.783561643835615,4.632876712328767,0.4208776245950122,0.5954562029091491,0
215997,Cash loans,1,0,0,2,90000.0,254700.0,16713.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,44.74794520547945,1.9561643835616438,0.6839058433471471,0.3490552510751822,0
257776,Revolving loans,2,1,1,0,180000.0,540000.0,27000.0,202500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,63.632876712328766,,0.6291288524325851,0.7922644738669378,1
241629,Cash loans,1,1,1,0,270000.0,900000.0,26446.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,36.68767123287671,14.136986301369863,0.7826626580901809,0.5280927512030451,0
271303,Revolving loans,2,1,0,2,90000.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,42.71780821917808,0.3232876712328767,0.5910854614068762,0.5954562029091491,0
199738,Cash loans,1,0,0,2,247500.0,755190.0,27985.5,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,36.37808219178082,3.073972602739726,0.5326310728974887,0.5762088360175724,1
154878,Revolving loans,1,0,0,0,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,21.205479452054796,1.6493150684931508,0.4599607852339138,0.622922000268356,1
356870,Cash loans,2,0,1,0,135000.0,749997.0,21492.0,749997.0,Family,Working,Secondary / secondary special,Married,House / apartment,41.536986301369865,0.7041095890410959,0.6541465672832528,,0
177495,Cash loans,1,0,1,0,72000.0,254700.0,26226.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,67.78630136986301,,0.1707410326760282,0.7922644738669378,1
176397,Cash loans,1,1,1,1,135000.0,601470.0,32760.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,35.78082191780822,12.734246575342466,0.7296699812314316,0.5298898341969072,1
440461,Cash loans,2,0,1,0,247500.0,348264.0,35815.5,315000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,30.052054794520547,0.9780821917808219,0.7219369964762908,,1
308321,Cash loans,1,0,0,2,135000.0,414792.0,25195.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,37.38904109589041,8.742465753424657,0.3706705948650009,0.5762088360175724,1
411161,Cash loans,2,1,0,0,112500.0,225000.0,6579.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,27.915068493150685,8.252054794520548,0.6236685266893361,0.3409064264152384,0
340139,Cash loans,2,0,1,0,99000.0,824823.0,24246.0,688500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,59.40547945205479,,0.5326092983902396,,0
122451,Cash loans,2,0,0,0,540000.0,254700.0,13441.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,39.326027397260276,11.216438356164383,0.2938559761813798,0.3280631605201915,1
110400,Cash loans,2,1,1,0,247500.0,1024740.0,49428.0,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,56.131506849315066,,0.7058884410941714,,1
177858,Cash loans,1,1,0,0,279000.0,343800.0,16155.0,225000.0,Unaccompanied,State servant,Higher education,Single / not married,Municipal apartment,36.35068493150685,5.441095890410959,0.5145342631251332,0.4992720153045617,1
360227,Cash loans,1,0,1,0,108000.0,254700.0,25191.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,66.75342465753425,,0.0625216802843889,,0
229534,Cash loans,1,0,0,1,270000.0,1345311.0,53482.5,1237500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,37.967123287671235,0.4684931506849315,0.6592637367355662,0.3170317785834444,0
344238,Cash loans,1,1,1,1,202500.0,781920.0,61906.5,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,43.673972602739724,11.364383561643836,0.7781734529075018,0.1131963530622281,1
164934,Cash loans,1,0,1,0,180000.0,1256400.0,36864.0,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,52.84109589041096,,0.6216647680891111,0.7281412993111438,1
357042,Cash loans,2,0,0,0,180000.0,454500.0,18022.5,454500.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,37.10958904109589,11.682191780821919,0.2746462552988685,0.5567274263630174,0
271591,Cash loans,1,1,1,1,171000.0,219042.0,23719.5,193500.0,Unaccompanied,Working,Higher education,Married,House / apartment,42.054794520547944,4.153424657534247,0.6215001715311724,,1
397252,Cash loans,2,0,1,0,157500.0,358213.5,20695.5,324000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,60.76986301369863,,0.7131175378594323,0.7898803468924867,1
138354,Cash loans,1,0,0,1,202500.0,1089000.0,31972.5,1089000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,43.394520547945206,3.654794520547945,0.678053160925608,0.4974688893052743,1
150974,Cash loans,1,1,1,1,135000.0,252000.0,12798.0,252000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,38.46849315068493,11.706849315068494,0.6001023850319552,0.5406544504453575,1
397387,Cash loans,2,0,1,0,144000.0,841500.0,27810.0,841500.0,Family,Working,Secondary / secondary special,Married,House / apartment,49.391780821917806,6.397260273972603,0.5811341308759016,0.6894791426446275,1
117175,Cash loans,2,0,1,0,112500.0,286704.0,15552.0,247500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,23.397260273972602,3.164383561643836,0.1031062449202882,,1
163060,Cash loans,2,0,1,2,225000.0,512064.0,23998.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,27.972602739726028,1.9315068493150684,0.2964764175093007,,0
167770,Cash loans,1,1,1,1,270000.0,1812456.0,49972.5,1620000.0,Family,Working,Secondary / secondary special,Married,House / apartment,47.04931506849315,9.394520547945206,0.5393965026388408,0.7597121819739279,1
324839,Cash loans,2,0,1,2,157500.0,337500.0,26793.0,337500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,33.98082191780822,6.306849315068493,0.5685380592702406,0.2896112383820055,0
402128,Revolving loans,2,0,0,0,130500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,45.47945205479452,0.4958904109589041,0.6895463601607549,0.6041125998015721,0
409679,Cash loans,1,1,1,1,103500.0,314055.0,16573.5,238500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,37.172602739726024,3.2054794520547945,0.6885296182713502,0.6925590674998008,1
119557,Cash loans,2,0,0,1,90000.0,522000.0,37984.5,522000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,44.66849315068493,3.0767123287671234,0.504063697481828,,0
420717,Cash loans,1,1,1,0,90000.0,905688.0,26608.5,756000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,51.71780821917808,1.6767123287671233,0.6043245305037687,,1
415797,Cash loans,2,0,1,0,157500.0,942300.0,27679.5,675000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,42.92602739726028,16.057534246575344,0.4117541954539913,0.7789040389824382,1
355475,Cash loans,2,0,1,0,157500.0,544491.0,21096.0,454500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,49.50410958904109,0.6109589041095891,0.7143506864089235,,1
262348,Cash loans,2,1,1,0,180000.0,640080.0,24259.5,450000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,27.024657534246575,6.010958904109589,0.4925346589648968,,0
266265,Cash loans,1,1,1,0,369000.0,900000.0,46084.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,35.44931506849315,9.852054794520548,0.5723906689547867,0.3910549766342248,0
183263,Cash loans,2,0,1,0,180000.0,675000.0,21906.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,56.06027397260274,0.673972602739726,0.3722635488026464,0.656158373001177,1
340336,Cash loans,1,0,0,0,157500.0,545040.0,26640.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,23.936986301369863,4.734246575342466,0.5956546602720741,,1
345408,Cash loans,2,0,1,0,67500.0,153576.0,9945.0,121500.0,Unaccompanied,State servant,Secondary / secondary special,Married,With parents,39.082191780821915,4.367123287671233,0.6321493982845404,0.5585066276769286,1
307412,Revolving loans,2,0,1,0,112500.0,180000.0,9000.0,180000.0,Family,Working,Secondary / secondary special,Married,House / apartment,21.876712328767123,2.1342465753424658,0.2829027606194008,,0
356877,Cash loans,2,0,0,2,67500.0,225000.0,22050.0,225000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,38.394520547945206,18.904109589041095,0.5554423611082033,0.7366226976503176,0
340521,Cash loans,2,0,1,0,148500.0,885762.0,25384.5,634500.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,63.42465753424658,,0.6833193655192369,0.6430255641096323,1
166323,Cash loans,1,0,1,0,202500.0,271066.5,21861.0,234000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,50.18082191780822,4.372602739726028,0.0055658848207384,0.4740512892789932,1
427416,Revolving loans,2,1,1,0,103500.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Higher education,Married,House / apartment,37.25753424657534,1.5753424657534247,0.6104413232793111,0.7238369900414456,0
116693,Cash loans,2,0,1,0,364500.0,1223010.0,51948.0,1125000.0,Family,Pensioner,Higher education,Married,House / apartment,56.40821917808219,,0.7284605272314534,0.2764406945454034,0
277050,Cash loans,2,0,0,0,72000.0,351000.0,22824.0,351000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,66.83013698630137,,0.7305188833212773,0.746300213050371,1
444102,Cash loans,1,1,1,0,144000.0,229500.0,26086.5,229500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,47.66027397260274,,0.3926347059410577,0.6894791426446275,0
418384,Cash loans,1,1,1,0,225000.0,755190.0,56592.0,675000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,24.424657534246574,4.405479452054794,0.7474576780294581,0.237916079507114,1
244174,Revolving loans,2,0,1,0,247500.0,450000.0,22500.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,57.11780821917808,10.252054794520548,0.6784874071788957,0.6594055320683344,1
178997,Cash loans,1,0,0,0,270000.0,1029658.5,31216.5,922500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,55.11780821917808,13.849315068493151,0.8046520069817671,0.6706517530862718,1
147968,Cash loans,1,1,1,1,900000.0,1864152.0,127989.0,1800000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,47.364383561643834,13.723287671232876,0.5235849562431928,0.4668640059537032,0
411547,Cash loans,2,0,1,0,135000.0,1183963.5,34060.5,927000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,32.391780821917806,3.4876712328767123,0.5999291960608103,,1
160888,Cash loans,2,0,1,0,90000.0,506754.0,21600.0,423000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,63.18082191780822,,0.5913866989491036,0.3170317785834444,1
355200,Cash loans,1,1,0,0,180000.0,539590.5,20470.5,445500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,53.917808219178085,,0.3531450022332402,,0
210130,Cash loans,2,0,0,0,45000.0,95940.0,9958.5,90000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,59.88219178082192,,0.0292399044111575,,1
360729,Cash loans,2,0,1,1,157500.0,983160.0,62833.5,900000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,42.50410958904109,23.873972602739727,0.7191806598472836,0.5136937663039473,0
331257,Cash loans,2,0,1,1,112500.0,270000.0,13914.0,270000.0,Children,Working,Secondary / secondary special,Widow,House / apartment,45.85753424657534,1.0684931506849316,0.4402566832329149,0.4596904504249018,1
244019,Cash loans,2,0,0,1,112500.0,450000.0,16294.5,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,Rented apartment,36.49589041095891,14.772602739726027,0.7327044344697747,0.5478104658520093,0
442933,Cash loans,2,0,1,2,315000.0,180000.0,16506.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,27.71232876712329,7.580821917808219,0.4700627467243987,0.158554899794863,0
232369,Cash loans,1,1,1,0,324000.0,225000.0,23755.5,225000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,40.0958904109589,15.6,0.7982497537269715,0.6246146584503397,0
362482,Cash loans,2,0,0,0,162000.0,254700.0,16582.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,36.24931506849315,1.084931506849315,0.1513412256698168,,0
128420,Cash loans,1,0,0,0,135000.0,1053000.0,33192.0,1053000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,33.53150684931507,0.4657534246575342,0.2909648090446096,0.4938628816996244,0
187375,Cash loans,1,1,1,0,180000.0,360000.0,19660.5,360000.0,Family,Working,Secondary / secondary special,Married,Co-op apartment,30.202739726027396,9.665753424657535,0.1199024978212795,0.2866524828090694,0
261364,Cash loans,1,0,1,0,225000.0,288792.0,14175.0,189000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,44.68767123287671,14.717808219178082,0.4981540812100372,,1
377583,Cash loans,2,0,1,0,270000.0,1082214.0,31144.5,945000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,63.58904109589041,2.6027397260273974,0.2622583692422573,0.2735646775174348,1
305147,Cash loans,2,1,1,2,90000.0,343800.0,12478.5,225000.0,Children,Working,Secondary / secondary special,Married,House / apartment,41.37534246575343,8.942465753424658,0.1720266825553126,,1
259762,Cash loans,2,0,0,0,90000.0,171900.0,8491.5,112500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,51.68493150684932,2.4438356164383563,0.3970865100209789,0.4578995512067301,0
275712,Cash loans,2,0,1,2,180000.0,354276.0,23805.0,292500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,32.43013698630137,4.747945205479452,0.5836816341306817,0.3672910183026313,0
228325,Cash loans,2,0,1,0,112500.0,247500.0,12766.5,247500.0,Family,Working,Secondary / secondary special,Separated,House / apartment,29.28767123287671,8.517808219178082,0.3692485043339525,,0
263675,Cash loans,2,0,0,0,75600.0,417024.0,25200.0,360000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,29.065753424657533,0.9534246575342465,0.6093331189043376,,1
277935,Cash loans,2,0,1,0,112500.0,561393.0,20295.0,463500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,38.1972602739726,0.23013698630136986,0.7179955528847454,0.6144143775673561,0
369456,Revolving loans,2,0,1,0,202500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,45.865753424657534,18.96986301369863,0.6059913290169553,0.7366226976503176,1
389580,Cash loans,2,0,1,0,112500.0,781920.0,26725.5,675000.0,Unaccompanied,State servant,Secondary / secondary special,Widow,House / apartment,43.3041095890411,9.405479452054795,0.6753980918536894,,0
351182,Revolving loans,1,0,0,0,225000.0,1125000.0,56250.0,1125000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,43.73424657534247,9.824657534246576,0.7340513321214381,,1
380594,Cash loans,2,0,0,1,90000.0,420894.0,17271.0,301500.0,"Spouse, partner",Working,Incomplete higher,Married,House / apartment,27.895890410958906,4.465753424657534,0.0970748039601184,,1
402008,Cash loans,2,0,1,1,81000.0,90000.0,6012.0,90000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,30.186301369863013,0.6328767123287671,0.1458800741226642,0.7324033228040929,0
116528,Cash loans,2,0,1,0,90000.0,1076247.0,45729.0,990000.0,Family,Working,Secondary / secondary special,Married,House / apartment,51.93424657534246,8.95068493150685,0.5245612618483826,0.8528284668510541,1
122018,Cash loans,1,0,0,2,261000.0,254700.0,24939.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,42.31780821917808,11.312328767123288,0.2184429645683289,0.646329897706246,0
173425,Cash loans,2,1,1,0,67500.0,98910.0,7654.5,90000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,55.0958904109589,,0.6631238813971944,0.7194907850918436,1
391163,Revolving loans,1,0,1,0,157500.0,315000.0,15750.0,315000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,32.81095890410959,12.482191780821918,0.6463437571584076,,0
127489,Cash loans,1,0,1,0,157500.0,560664.0,21852.0,468000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,47.032876712328765,5.506849315068493,0.2593957348894926,0.6832688314232291,1
313774,Cash loans,1,1,1,0,157500.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,48.28767123287671,1.6246575342465754,0.2790416164357508,0.1342654235549427,1
366527,Cash loans,2,0,1,0,90000.0,351000.0,13230.0,351000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,58.14246575342466,,0.1773991264180258,0.3572932680336494,1
113572,Cash loans,1,1,0,0,90000.0,1288350.0,37669.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,47.75068493150685,4.095890410958904,0.4933927913869214,,1
350804,Cash loans,1,0,0,0,225000.0,1019205.0,31032.0,774000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,52.54520547945206,1.6,0.4435140682819244,,0
330958,Cash loans,2,1,1,1,207000.0,1044783.0,55665.0,940500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,33.88219178082192,6.50958904109589,0.64731287635335,,1
199652,Cash loans,1,0,1,0,207000.0,1305000.0,46363.5,1305000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,48.45753424657534,2.9205479452054797,0.5411942903263395,,0
151860,Cash loans,1,1,1,2,135000.0,219249.0,16083.0,166500.0,Other_B,Working,Secondary / secondary special,Married,House / apartment,46.912328767123284,2.095890410958904,0.4883977472687857,,1
180440,Cash loans,2,0,1,0,135000.0,409500.0,29929.5,409500.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,59.52876712328767,,0.3221602052284073,,1
311879,Cash loans,2,0,1,0,450000.0,1024740.0,55719.0,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,Municipal apartment,64.59452054794521,,0.7663806351908972,0.7121551551910698,1
387212,Cash loans,2,0,1,0,139500.0,328405.5,17946.0,283500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,38.016438356164386,2.6986301369863015,0.1799406196553453,0.3893387918468769,0
444904,Cash loans,1,0,1,0,67500.0,269550.0,24853.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,38.16986301369863,0.6246575342465753,0.5789501486231197,,0
419030,Cash loans,1,1,0,0,135000.0,1223010.0,48631.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,34.12876712328767,1.473972602739726,0.2930897022262147,0.5495965024956946,1
237438,Cash loans,2,0,1,0,180000.0,296280.0,23539.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,53.93424657534246,,0.7395302710709482,0.0677939106412593,1
423644,Cash loans,1,1,0,0,225000.0,1080000.0,45756.0,1080000.0,Family,Working,Higher education,Married,House / apartment,56.586301369863016,9.882191780821918,0.5335182774051274,0.4294236843421945,0
246145,Cash loans,2,0,1,0,180000.0,835380.0,33259.5,675000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,61.9041095890411,,0.3925929881545519,0.5424451438613613,1
273130,Cash loans,2,0,0,1,157500.0,1384402.5,49855.5,1143000.0,Unaccompanied,Working,Higher education,Married,House / apartment,43.47671232876712,0.6904109589041096,0.6953998140502234,0.6496203111237195,0
219781,Cash loans,2,0,1,2,202500.0,143910.0,14364.0,135000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,38.92054794520548,6.210958904109589,0.4951474326093497,0.3944954053123993,0
216776,Cash loans,2,0,1,0,225000.0,679500.0,64516.5,679500.0,Family,Working,Higher education,Married,House / apartment,42.16712328767123,16.528767123287672,0.67130985309531,,0
259901,Cash loans,2,0,0,0,180000.0,888840.0,29506.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,53.81369863013698,0.410958904109589,0.7242313840302574,0.5136937663039473,0
164460,Cash loans,2,0,1,1,99000.0,314055.0,13963.5,238500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,43.057534246575344,21.698630136986303,0.6164563473808461,0.1293142889822697,0
392002,Cash loans,2,0,0,0,135000.0,491211.0,47983.5,472500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,37.43013698630137,2.8657534246575342,0.621582473311064,0.7850520263728172,0
109150,Cash loans,2,1,0,0,171000.0,679500.0,22050.0,679500.0,Family,Working,Higher education,Married,House / apartment,34.42465753424658,4.6219178082191785,0.5113054963600074,0.4596904504249018,0
198950,Revolving loans,1,0,0,0,202500.0,675000.0,33750.0,675000.0,Unaccompanied,State servant,Higher education,Single / not married,Office apartment,25.942465753424656,3.7726027397260276,0.6726450290310918,,1
172920,Cash loans,2,0,1,0,193950.0,450000.0,19318.5,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,21.742465753424657,1.4931506849315068,0.681978688913797,0.5744466170995097,0
454681,Cash loans,1,0,0,0,225000.0,180000.0,9895.5,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,28.22739726027397,8.01917808219178,0.6521848315693693,0.6109913280868294,0
312603,Cash loans,1,0,1,0,180000.0,446998.5,29871.0,446998.5,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,25.32054794520548,1.5424657534246575,0.5129008931453921,,1
329998,Cash loans,2,0,0,2,74250.0,468648.0,37156.5,414000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,34.53150684931507,4.7534246575342465,0.5608514435145183,0.3312508645909018,0
392972,Cash loans,2,0,1,0,67500.0,123637.5,9373.5,112500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,59.1945205479452,,0.2453495532540649,0.7476633896301825,1
117583,Cash loans,2,0,0,0,65250.0,942300.0,24984.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,59.964383561643835,6.210958904109589,0.791940720894032,0.6363761710860439,1
344073,Cash loans,2,0,1,0,225000.0,1056636.0,31023.0,882000.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,50.35616438356164,0.3643835616438356,0.6964271343181473,0.7366226976503176,1
308722,Cash loans,2,1,1,0,180000.0,1125000.0,36423.0,1125000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,57.59452054794521,,0.4922777741449253,,1
218479,Cash loans,2,0,0,0,121500.0,997335.0,29160.0,832500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,64.96712328767123,,0.294341736120192,0.5797274227921155,0
343508,Cash loans,1,1,1,0,180000.0,447768.0,30051.0,405000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,53.416438356164385,0.7095890410958904,0.3073943335358631,0.7764098512142026,1
203071,Cash loans,2,0,1,0,135000.0,422802.0,27148.5,373500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,43.95342465753425,0.9726027397260274,0.6882247095601701,0.7726311345553628,1
189440,Cash loans,2,1,1,0,220500.0,432567.0,19183.5,328500.0,Family,Working,Secondary / secondary special,Separated,House / apartment,56.41095890410959,1.9397260273972603,0.0903182019081204,0.7649392739475195,0
397924,Cash loans,2,1,1,2,126000.0,1762110.0,48456.0,1575000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,40.63835616438356,17.23013698630137,0.74778776125682,0.4365064990977374,0
361770,Cash loans,2,0,0,0,135000.0,545040.0,26640.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,26.715068493150685,0.7232876712328767,0.1994138865557652,0.5154953751603267,0
204738,Cash loans,1,0,0,0,202500.0,729792.0,37260.0,630000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,39.14794520547945,8.772602739726027,0.6041362747458324,0.178760465484575,1
316534,Cash loans,2,0,1,0,225000.0,770292.0,51813.0,688500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,55.41095890410959,2.9753424657534246,0.7422839968081496,0.6528965519806539,0
106123,Revolving loans,2,0,1,1,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,29.44109589041096,1.4493150684931506,0.6681368139650165,0.6817058776720116,0
423290,Cash loans,1,1,1,0,225000.0,294322.5,15367.5,243000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,39.68493150684932,1.263013698630137,0.5816131194515125,0.5989262182569273,0
408043,Cash loans,2,0,1,0,81000.0,634482.0,24583.5,454500.0,Family,Working,Secondary / secondary special,Married,House / apartment,38.76986301369863,2.3095890410958906,0.6558711365419758,0.5172965813614878,0
126393,Cash loans,1,1,1,0,90000.0,675000.0,22306.5,675000.0,Other_B,Working,Secondary / secondary special,Married,House / apartment,60.93972602739726,3.421917808219178,0.6088593158042495,,0
215361,Cash loans,2,0,0,0,103500.0,704844.0,33907.5,630000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,63.1945205479452,,0.6277297521964562,0.4776491548517548,0
